 8.40000000e-05  9.97401840e-01  8.40000000e-05  5.77401840e-01 
 8.50000000e-05  9.98838244e-01  8.50000000e-05  5.73838244e-01 
 8.60000000e-05  1.00027522e+00  8.60000000e-05  5.70275224e-01 
 8.70000000e-05  1.00171283e+00  8.70000000e-05  5.66712826e-01 
 8.80000000e-05  1.00315109e+00  8.80000000e-05  5.63151094e-01 
 8.90000000e-05  1.00459008e+00  8.90000000e-05  5.59590076e-01 
 9.00000000e-05  1.00602982e+00  9.00000000e-05  5.56029818e-01 
 9.10000000e-05  1.00747037e+00  9.10000000e-05  5.52470370e-01 
 9.20000000e-05  1.00891178e+00  9.20000000e-05  5.48911780e-01 
 9.30000000e-05  1.01035410e+00  9.30000000e-05  5.45354097e-01 
 9.40000000e-05  1.01179737e+00  9.40000000e-05  5.41797371e-01 
 9.50000000e-05  1.01324165e+00  9.50000000e-05  5.38241653e-01 
 9.60000000e-05  1.01468699e+00  9.60000000e-05  5.34686995e-01 
 9.70000000e-05  1.01613345e+00  9.70000000e-05  5.31133449e-01 
 9.80000000e-05  1.01758107e+00  9.80000000e-05  5.27581070e-01 
 9.90000000e-05  1.01902991e+00  9.90000000e-05  5.24029912e-01 
 1.00000000e-04  1.02048003e+00  1.00000000e-04  5.20480031e-01 
